p1,p2,R,G,B
234,22,0,166,86
80,234,0,166,86
42,80,0,166,86
167,42,0,166,86
203,167,0,166,86
152,203,0,166,86
208,152,0,166,86
84,208,0,166,86
41,84,0,166,86
81,41,0,166,86
213,81,0,166,86
2,213,0,166,86
93,2,0,166,86
151,93,0,166,86
71,151,0,166,86
141,71,0,166,86
103,141,0,166,86
138,103,0,166,86
34,138,0,166,86
102,34,0,166,86
163,102,0,166,86
200,163,0,166,86
159,200,0,166,86
221,159,0,166,86
20,221,0,166,86
233,20,0,166,86
27,233,0,166,86
92,27,0,166,86
163,92,0,166,86
207,163,0,166,86
117,207,0,166,86
244,117,0,166,86
180,244,0,166,86
137,180,0,166,86
95,137,0,166,86
147,95,0,166,86
164,86,251,253,253
70,164,251,253,253
175,70,251,253,253
93,175,251,253,253
207,93,251,253,253
127,207,251,253,253
229,127,251,253,253
126,229,251,253,253
32,126,251,253,253
124,32,251,253,253
25,124,251,253,253
154,25,251,253,253
243,154,251,253,253
146,243,251,253,253
43,146,251,253,253
213,43,251,253,253
137,213,251,253,253
233,137,251,253,253
131,233,251,253,253
3,131,251,253,253
128,3,251,253,253
6,128,251,253,253
133,6,251,253,253
211,133,251,253,253
55,211,251,253,253
205,55,251,253,253
125,205,251,253,253
27,125,251,253,253
148,27,251,253,253
54,148,251,253,253
150,54,251,253,253
50,150,251,253,253
214,50,251,253,253
60,214,251,253,253
164,60,251,253,253
65,164,251,253,253
161,65,251,253,253
31,161,251,253,253
152,31,251,253,253
47,152,251,253,253
212,47,251,253,253
135,212,251,253,253
12,135,251,253,253
88,12,251,253,253
176,88,251,253,253
79,176,251,253,253
248,79,251,253,253
161,248,251,253,253
52,161,251,253,253
199,52,251,253,253
93,199,251,253,253
177,93,251,253,253
78,177,251,253,253
179,78,251,253,253
41,179,251,253,253
180,41,251,253,253
85,180,251,253,253
7,85,251,253,253
132,7,251,253,253
210,132,251,253,253
56,210,251,253,253
207,56,251,253,253
54,207,251,253,253
215,54,251,253,253
46,215,251,253,253
217,46,251,253,253
77,217,251,253,253
218,77,251,253,253
80,218,251,253,253
180,80,251,253,253
24,180,251,253,253
169,24,251,253,253
89,169,251,253,253
171,89,251,253,253
23,171,251,253,253
121,23,251,253,253
34,121,251,253,253
175,34,251,253,253
22,175,251,253,253
113,22,251,253,253
14,113,251,253,253
140,14,251,253,253
237,140,251,253,253
146,237,251,253,253
239,146,251,253,253
148,239,251,253,253
51,148,251,253,253
201,51,251,253,253
92,201,251,253,253
171,92,251,253,253
88,171,251,253,253
174,88,251,253,253
25,174,251,253,253
153,25,251,253,253
248,153,251,253,253
156,248,251,253,253
35,156,251,253,253
123,35,251,253,253
27,123,251,253,253
172,27,251,253,253
91,172,251,253,253
168,91,251,253,253
58,168,251,253,253
159,58,251,253,253
40,159,251,253,253
187,40,251,253,253
94,187,251,253,253
228,94,251,253,253
124,228,251,253,253
30,124,251,253,253
181,30,251,253,253
83,181,251,253,253
182,83,251,253,253
86,182,251,253,253
9,86,251,253,253
130,9,251,253,253
209,130,251,253,253
57,209,251,253,253
153,57,251,253,253
0,153,251,253,253
160,0,251,253,253
53,160,251,253,253
216,53,251,253,253
43,216,251,253,253
214,43,251,253,253
55,214,251,253,253
150,55,251,253,253
49,150,251,253,253
217,49,251,253,253
52,217,251,253,253
200,52,251,253,253
93,200,251,253,253
203,93,251,253,253
54,203,251,253,253
154,54,251,253,253
246,154,251,253,253
159,246,251,253,253
30,159,251,253,253
120,30,251,253,253
32,120,251,253,253
184,32,251,253,253
38,184,251,253,253
158,38,251,253,253
29,158,251,253,253
123,29,251,253,253
31,123,251,253,253
180,31,251,253,253
88,180,251,253,253
179,88,251,253,253
25,179,251,253,253
175,25,251,253,253
90,175,251,253,253
188,90,251,253,253
47,188,251,253,253
217,47,251,253,253
74,217,251,253,253
177,74,251,253,253
23,177,251,253,253
114,23,251,253,253
17,114,251,253,253
110,17,251,253,253
14,110,251,253,253
136,14,251,253,253
235,136,251,253,253
141,235,251,253,253
241,141,251,253,253
151,241,251,253,253
48,151,251,253,253
213,48,251,253,253
56,213,251,253,253
166,56,251,253,253
61,166,251,253,253
167,61,251,253,253
55,167,251,253,253
153,55,251,253,253
48,153,251,253,253
148,48,251,253,253
242,148,251,253,253
144,242,251,253,253
15,144,251,253,253
116,15,251,253,253
18,116,251,253,253
145,18,251,253,253
24,145,251,253,253
176,24,251,253,253
33,176,251,253,253
183,33,251,253,253
40,183,251,253,253
211,40,251,253,253
58,211,251,253,253
155,58,251,253,253
243,155,251,253,253
148,243,251,253,253
245,148,251,253,253
157,245,251,253,253
50,157,251,253,253
215,50,251,253,253
53,215,251,253,253
162,53,251,253,253
32,162,251,253,253
122,32,251,253,253
33,122,251,253,253
177,33,251,253,253
89,177,251,253,253
184,89,251,253,253
87,184,251,253,253
169,87,251,253,253
91,169,251,253,253
173,91,251,253,253
26,173,251,253,253
119,26,251,253,253
23,119,251,253,253
174,23,251,253,253
91,174,251,253,253
177,91,251,253,253
35,177,251,253,253
185,35,251,253,253
37,185,251,253,253
178,37,251,253,253
26,178,251,253,253
116,26,251,253,253
27,116,251,253,253
121,27,251,253,253
33,121,251,253,253
154,33,251,253,253
247,154,251,253,253
159,247,251,253,253
2,159,251,253,253
104,2,251,253,253
226,104,251,253,253
102,226,251,253,253
219,102,251,253,253
101,219,251,253,253
227,101,251,253,253
97,227,251,253,253
221,97,251,253,253
95,221,251,253,253
223,95,251,253,253
107,223,251,253,253
8,107,251,253,253
131,8,251,253,253
232,131,251,253,253
98,232,251,253,253
220,98,251,253,253
104,220,251,253,253
224,104,251,253,253
106,224,251,253,253
4,106,251,253,253
132,4,251,253,253
5,132,251,253,253
105,5,251,253,253
222,105,251,253,253
94,222,251,253,253
226,94,251,253,253
100,226,251,253,253
229,100,251,253,253
97,229,251,253,253
219,97,251,253,253
99,219,251,253,253
230,99,251,253,253
129,230,251,253,253
6,129,251,253,253
135,6,251,253,253
232,135,251,253,253
134,232,251,253,253
11,134,251,253,253
139,11,251,253,253
13,139,251,253,253
111,13,251,253,253
19,111,251,253,253
142,19,251,253,253
240,142,251,253,253
151,240,251,253,253
56,151,251,253,253
165,56,251,253,253
64,165,251,253,253
172,64,251,253,253
92,172,251,253,253
183,92,251,253,253
44,183,251,253,253
213,44,251,253,253
59,213,251,253,253
170,59,251,253,253
91,170,251,253,253
178,91,251,253,253
89,178,251,253,253
183,89,251,253,253
42,183,251,253,253
181,42,251,253,253
26,181,251,253,253
177,26,251,253,253
29,177,251,253,253
118,29,251,253,253
20,118,251,253,253
115,20,251,253,253
18,115,251,253,253
113,18,251,253,253
21,113,251,253,253
150,21,251,253,253
245,150,251,253,253
155,245,251,253,253
52,155,251,253,253
216,52,251,253,253
48,216,251,253,253
189,48,251,253,253
47,189,251,253,253
216,47,251,253,253
60,216,251,253,253
160,60,251,253,253
58,160,251,253,253
214,58,251,253,253
54,214,251,253,253
164,54,251,253,253
57,164,251,253,253
154,57,251,253,253
53,154,251,253,253
214,53,251,253,253
61,214,251,253,253
171,61,251,253,253
90,171,251,253,253
179,90,251,253,253
93,179,251,253,253
181,93,251,253,253
88,181,251,253,253
175,88,251,253,253
30,175,251,253,253
183,30,251,253,253
41,183,251,253,253
186,41,251,253,253
92,186,251,253,253
187,92,251,253,253
43,187,251,253,253
181,43,251,253,253
28,181,251,253,253
119,28,251,253,253
31,119,251,253,253
160,31,251,253,253
56,160,251,253,253
152,56,251,253,253
50,152,251,253,253
216,50,251,253,253
45,216,251,253,253
212,45,251,253,253
46,212,251,253,253
186,46,251,253,253
90,186,251,253,253
173,90,251,253,253
92,173,251,253,253
176,92,251,253,253
29,176,251,253,253
180,29,251,253,253
42,180,251,253,253
185,42,251,253,253
38,185,251,253,253
182,38,251,253,253
34,182,251,253,253
183,34,251,253,253
93,183,251,253,253
187,93,251,253,253
41,187,251,253,253
181,41,251,253,253
27,181,251,253,253
176,27,251,253,253
90,176,251,253,253
183,90,251,253,253
86,183,251,253,253
166,86,251,253,253
62,166,251,253,253
218,62,251,253,253
56,218,251,253,253
168,56,251,253,253
61,168,251,253,253
163,61,251,253,253
53,163,251,253,253
150,53,251,253,253
240,150,251,253,253
145,240,251,253,253
237,145,251,253,253
139,237,251,253,253
14,139,251,253,253
109,14,251,253,253
15,109,251,253,253
112,15,251,253,253
20,112,251,253,253
114,20,251,253,253
24,114,251,253,253
149,24,251,253,253
51,149,251,253,253
213,51,251,253,253
55,213,251,253,253
215,55,251,253,253
51,215,251,253,253
156,51,251,253,253
244,156,251,253,253
151,244,251,253,253
242,151,251,253,253
153,242,251,253,253
56,153,251,253,253
161,56,251,253,253
59,161,251,253,253
167,59,251,253,253
63,167,251,253,253
169,63,251,253,253
59,169,251,253,253
217,59,251,253,253
48,217,251,253,253
215,48,251,253,253
193,147,0,166,86
88,193,0,166,86
238,88,0,166,86
39,238,0,166,86
90,39,0,166,86
149,90,0,166,86
108,149,0,166,86
221,108,0,166,86
36,221,0,166,86
77,36,0,166,86
41,77,0,166,86
218,41,0,166,86
31,218,0,166,86
89,31,0,166,86
205,89,0,166,86
64,205,0,166,86
102,64,0,166,86
136,102,0,166,86
100,136,0,166,86
145,100,0,166,86
69,145,0,166,86
225,69,0,166,86
183,225,0,166,86
18,183,0,166,86
132,18,0,166,86
178,132,0,166,86
10,178,0,166,86
187,10,0,166,86
237,187,0,166,86
91,237,0,166,86
38,91,0,166,86
241,38,0,166,86
195,241,0,166,86
149,195,0,166,86
66,149,0,166,86
18,66,0,166,86
222,18,0,166,86
30,222,0,166,86
206,30,0,166,86
164,206,0,166,86
121,164,0,166,86
172,121,0,166,86
210,172,0,166,86
156,210,0,166,86
114,156,0,166,86
214,114,0,166,86
80,214,0,166,86
34,80,0,166,86
88,34,0,166,86
212,88,0,166,86
7,212,0,166,86
50,7,0,166,86
174,50,0,166,86
0,174,0,166,86
52,0,0,166,86
171,52,0,166,86
129,171,0,166,86
182,129,0,166,86
72,182,0,166,86
120,72,0,166,86
211,120,0,166,86
151,211,0,166,86
215,151,0,166,86
11,215,0,166,86
225,11,0,166,86
23,225,0,166,86
69,23,0,166,86
121,69,0,166,86
48,121,0,166,86
95,48,0,166,86
158,95,0,166,86
208,158,0,166,86
116,208,0,166,86
60,116,0,166,86
200,60,0,166,86
156,200,0,166,86
96,156,0,166,86
146,96,0,166,86
67,146,0,166,86
114,67,0,166,86
41,114,0,166,86
245,41,0,166,86
197,245,0,166,86
144,197,0,166,86
101,144,0,166,86
59,101,0,166,86
15,59,0,166,86
227,15,0,166,86
189,227,0,166,86
83,189,0,166,86
212,83,0,166,86
5,212,0,166,86
187,5,0,166,86
19,187,0,166,86
181,19,0,166,86
136,181,0,166,86
30,136,0,166,86
97,30,0,166,86
141,97,0,166,86
102,141,0,166,86
139,102,0,166,86
1,139,0,166,86
44,1,0,166,86
83,44,0,166,86
45,83,0,166,86
175,45,0,166,86
121,175,0,166,86
166,121,0,166,86
204,166,0,166,86
86,204,0,166,86
40,86,0,166,86
78,40,0,166,86
235,78,0,166,86
92,235,0,166,86
241,92,0,166,86
85,241,0,166,86
247,85,0,166,86
189,247,0,166,86
3,189,0,166,86
49,3,0,166,86
248,49,0,166,86
178,248,0,166,86
127,178,0,166,86
55,127,0,166,86
8,55,0,166,86
124,8,0,166,86
65,124,0,166,86
196,65,0,166,86
63,196,0,166,86
208,63,0,166,86
107,208,0,166,86
153,107,0,166,86
202,153,0,166,86
162,202,0,166,86
214,162,0,166,86
123,214,0,166,86
67,123,0,166,86
13,67,0,166,86
185,13,0,166,86
76,185,0,166,86
35,76,0,166,86
218,35,0,166,86
26,218,0,166,86
223,26,0,166,86
12,223,0,166,86
157,12,0,166,86
113,157,0,166,86
217,113,0,166,86
38,217,0,166,86
242,38,0,166,86
193,242,0,166,86
246,193,0,166,86
184,246,0,166,86
15,184,0,166,86
129,15,0,166,86
61,129,0,166,86
126,61,0,166,86
169,126,0,166,86
212,169,0,166,86
3,212,0,166,86
138,3,0,166,86
100,138,0,166,86
194,100,0,166,86
245,194,0,166,86
88,245,0,166,86
207,88,0,166,86
160,207,0,166,86
93,160,0,166,86
33,93,0,166,86
221,33,0,166,86
14,221,0,166,86
60,14,0,166,86
132,60,0,166,86
185,132,0,166,86
238,185,0,166,86
181,238,0,166,86
47,181,0,166,86
97,47,0,166,86
154,97,0,166,86
81,154,0,166,86
32,81,0,166,86
85,32,0,166,86
41,85,0,166,86
232,41,0,166,86
28,232,0,166,86
73,28,0,166,86
125,73,0,166,86
172,125,0,166,86
52,172,0,166,86
98,52,0,166,86
145,98,0,166,86
6,145,0,166,86
51,6,0,166,86
173,51,0,166,86
48,173,0,166,86
105,48,0,166,86
211,105,0,166,86
149,211,0,166,86
106,149,0,166,86
216,106,0,166,86
29,216,0,166,86
205,29,0,166,86
165,205,0,166,86
231,165,0,166,86
23,231,0,166,86
233,23,0,166,86
96,233,0,166,86
136,96,0,166,86
182,136,0,166,86
19,182,0,166,86
129,19,0,166,86
72,129,0,166,86
123,72,0,166,86
174,123,0,166,86
46,174,0,166,86
244,46,0,166,86
89,244,0,166,86
203,89,0,166,86
113,203,0,166,86
161,113,0,166,86
230,161,0,166,86
31,230,0,166,86
96,31,0,166,86
148,96,0,166,86
7,148,0,166,86
94,7,0,166,86
150,94,0,166,86
204,150,0,166,86
159,204,0,166,86
94,159,0,166,86
31,94,0,166,86
87,31,0,166,86
39,87,0,166,86
80,39,0,166,86
21,80,0,166,86
230,21,0,166,86
88,230,0,166,86
131,88,0,166,86
176,131,0,166,86
224,176,0,166,86
25,224,0,166,86
88,25,0,166,86
214,88,0,166,86
155,214,0,166,86
222,155,0,166,86
13,222,0,166,86
64,13,0,166,86
146,64,0,166,86
93,146,0,166,86
233,93,0,166,86
163,233,0,166,86
209,163,0,166,86
170,209,0,166,86
114,170,0,166,86
216,114,0,166,86
122,216,0,166,86
68,122,0,166,86
212,68,0,166,86
115,212,0,166,86
168,115,0,166,86
219,168,0,166,86
24,219,0,166,86
228,24,0,166,86
36,228,0,166,86
88,36,0,166,86
134,88,0,166,86
26,134,0,166,86
202,26,0,166,86
65,202,0,166,86
137,65,0,166,86
92,137,0,166,86
161,92,0,166,86
203,161,0,166,86
104,203,0,166,86
35,104,0,166,86
78,35,0,166,86
214,78,0,166,86
158,214,0,166,86
210,158,0,166,86
169,210,0,166,86
217,169,0,166,86
27,217,0,166,86
222,27,0,166,86
24,222,0,166,86
230,24,0,166,86
75,230,0,166,86
143,75,0,166,86
59,143,0,166,86
183,59,0,166,86
236,183,0,166,86
33,236,0,166,86
218,33,0,166,86
126,218,0,166,86
64,126,0,166,86
115,64,0,166,86
61,115,0,166,86
13,61,0,166,86
129,13,0,166,86
177,129,0,166,86
44,177,0,166,86
178,44,0,166,86
43,178,0,166,86
84,43,0,166,86
25,84,0,166,86
218,25,0,166,86
152,218,0,166,86
10,152,0,166,86
191,10,0,166,86
142,191,0,166,86
102,142,0,166,86
156,102,0,166,86
211,156,0,166,86
87,211,0,166,86
238,87,0,166,86
42,238,0,166,86
85,42,0,166,86
34,85,0,166,86
79,34,0,166,86
152,79,0,166,86
108,152,0,166,86
200,108,0,166,86
144,200,0,166,86
58,144,0,166,86
198,58,0,166,86
4,198,0,166,86
188,4,0,166,86
248,188,0,166,86
45,248,0,166,86
0,45,0,166,86
51,0,0,166,86
169,51,0,166,86
54,169,0,166,86
110,54,0,166,86
157,110,0,166,86
92,157,0,166,86
147,92,0,166,86
195,147,0,166,86
145,195,0,166,86
97,145,0,166,86
142,97,0,166,86
61,142,0,166,86
198,61,0,166,86
14,198,0,166,86
227,14,0,166,86
77,227,0,166,86
153,77,0,166,86
106,153,0,166,86
210,106,0,166,86
90,210,0,166,86
30,90,0,166,86
220,30,0,166,86
15,220,0,166,86
70,15,0,166,86
22,70,0,166,86
183,22,0,166,86
72,183,0,166,86
126,72,0,166,86
171,126,0,166,86
115,171,0,166,86
66,115,0,166,86
133,66,0,166,86
1,133,0,166,86
193,1,0,166,86
81,193,0,166,86
239,81,0,166,86
91,239,0,166,86
243,91,0,166,86
192,243,0,166,86
141,192,0,166,86
196,141,0,166,86
102,196,0,166,86
37,102,0,166,86
86,37,0,166,86
246,86,0,166,86
190,246,0,166,86
13,190,0,166,86
155,13,0,166,86
221,155,0,166,86
16,221,0,166,86
225,16,0,166,86
15,225,0,166,86
186,15,0,166,86
139,186,0,166,86
99,139,0,166,86
143,99,0,166,86
95,143,0,166,86
157,95,0,166,86
216,157,0,166,86
34,216,0,166,86
235,34,0,166,86
43,235,0,166,86
88,43,0,166,86
27,88,0,166,86
136,27,0,166,86
249,136,0,166,86
198,249,0,166,86
27,198,0,166,86
74,27,0,166,86
231,74,0,166,86
29,231,0,166,86
91,29,0,166,86
152,91,0,166,86
94,152,0,166,86
145,94,0,166,86
55,145,0,166,86
9,55,0,166,86
179,9,0,166,86
247,179,0,166,86
183,247,0,166,86
135,183,0,166,86
52,135,0,166,86
130,52,0,166,86
17,130,0,166,86
223,17,0,166,86
172,223,0,166,86
56,172,0,166,86
120,56,0,166,86
167,120,0,166,86
210,167,0,166,86
162,210,0,166,86
92,162,0,166,86
236,92,0,166,86
177,236,0,166,86
50,177,0,166,86
246,50,0,166,86
127,246,0,166,86
180,127,0,166,86
20,180,0,166,86
185,20,0,166,86
69,185,0,166,86
119,69,0,166,86
59,119,0,166,86
140,59,0,166,86
99,140,0,166,86
51,99,0,166,86
120,51,0,166,86
68,120,0,166,86
129,68,0,166,86
53,129,0,166,86
5,53,0,166,86
197,5,0,166,86
0,197,0,166,86
48,0,0,166,86
175,48,0,166,86
51,175,0,166,86
168,51,0,166,86
213,168,0,166,86
163,213,0,166,86
219,163,0,166,86
18,219,0,166,86
214,18,0,166,86
81,214,0,166,86
38,81,0,166,86
107,38,0,166,86
165,107,0,166,86
206,165,0,166,86
89,206,0,166,86
138,89,0,166,86
187,138,0,166,86
7,187,0,166,86
176,7,0,166,86
126,176,0,166,86
6,126,0,166,86
123,6,0,166,86
215,123,0,166,86
26,215,0,166,86
76,26,0,166,86
19,76,0,166,86
189,19,0,166,86
243,189,0,166,86
42,243,0,166,86
109,42,0,166,86
164,109,0,166,86
207,164,0,166,86
64,207,0,166,86
147,64,0,166,86
58,147,0,166,86
176,58,0,166,86
47,176,0,166,86
106,47,0,166,86
157,106,0,166,86
219,157,0,166,86
17,219,0,166,86
200,17,0,166,86
105,200,0,166,86
154,105,0,166,86
201,154,0,166,86
152,201,0,166,86
214,152,0,166,86
90,214,0,166,86
35,90,0,166,86
233,35,0,166,86
87,233,0,166,86
214,87,0,166,86
12,214,0,166,86
62,12,0,166,86
138,62,0,166,86
30,138,0,166,86
207,30,0,166,86
159,207,0,166,86
213,159,0,166,86
105,213,0,166,86
165,105,0,166,86
118,165,0,166,86
209,118,0,166,86
111,209,0,166,86
53,111,0,166,86
168,53,0,166,86
110,168,0,166,86
217,110,0,166,86
37,217,0,166,86
82,37,0,166,86
31,82,0,166,86
86,31,0,166,86
215,86,0,166,86
158,215,0,166,86
98,158,0,166,86
44,98,0,166,86
179,44,0,166,86
131,179,0,166,86
67,131,0,166,86
17,67,0,166,86
224,17,0,166,86
16,224,0,166,86
183,16,0,166,86
2,183,0,166,86
51,2,0,166,86
171,51,0,166,86
124,171,0,166,86
64,124,0,166,86
133,64,0,166,86
21,133,0,166,86
71,21,0,166,86
126,71,0,166,86
10,126,0,166,86
150,10,0,166,86
99,150,0,166,86
31,99,0,166,86
219,31,0,166,86
35,219,0,166,86
84,35,0,166,86
191,84,0,166,86
245,191,0,166,86
87,245,0,166,86
194,87,0,166,86
7,194,0,166,86
59,7,0,166,86
134,59,0,166,86
184,134,0,166,86
239,184,0,166,86
43,239,0,166,86
176,43,0,166,86
45,176,0,166,86
112,45,0,166,86
161,112,0,166,86
220,161,0,166,86
22,220,0,166,86
131,22,0,166,86
61,131,0,166,86
148,61,0,166,86
204,148,0,166,86
67,204,0,166,86
121,67,0,166,86
173,121,0,166,86
49,173,0,166,86
182,49,0,166,86
237,182,0,166,86
167,237,0,166,86
116,167,0,166,86
211,116,0,166,86
166,211,0,166,86
214,166,0,166,86
16,214,0,166,86
192,16,0,166,86
25,192,0,166,86
203,25,0,166,86
103,203,0,166,86
149,103,0,166,86
95,149,0,166,86
39,95,0,166,86
240,39,0,166,86
180,240,0,166,86
5,180,0,166,86
143,5,0,166,86
101,143,0,166,86
146,101,0,166,86
196,146,0,166,86
6,196,0,166,86
56,6,0,166,86
144,56,0,166,86
70,144,0,166,86
127,70,0,166,86
63,127,0,166,86
10,63,0,166,86
60,10,0,166,86
202,60,0,166,86
151,202,0,166,86
92,151,0,166,86
34,92,0,166,86
220,34,0,166,86
26,220,0,166,86
75,26,0,166,86
228,75,0,166,86
22,228,0,166,86
184,22,0,166,86
133,184,0,166,86
249,133,0,166,86
49,249,0,166,86
178,49,0,166,86
46,178,0,166,86
98,46,0,166,86
141,98,0,166,86
64,141,0,166,86
194,64,0,166,86
25,194,0,166,86
227,25,0,166,86
162,227,0,166,86
111,162,0,166,86
213,111,0,166,86
83,213,0,166,86
28,83,0,166,86
216,28,0,166,86
164,216,0,166,86
108,164,0,166,86
218,108,0,166,86
20,218,0,166,86
72,20,0,166,86
133,72,0,166,86
53,133,0,166,86
170,53,0,166,86
50,170,0,166,86
172,50,0,166,86
230,172,0,166,86
86,230,0,166,86
238,86,0,166,86
41,238,0,166,86
90,41,0,166,86
211,90,0,166,86
161,211,0,166,86
206,161,0,166,86
147,206,0,166,86
97,147,0,166,86
158,97,0,166,86
92,158,0,166,86
159,92,0,166,86
225,159,0,166,86
38,225,0,166,86
96,38,0,166,86
142,96,0,166,86
91,142,0,166,86
26,91,0,166,86
226,26,0,166,86
71,226,0,166,86
18,71,0,166,86
223,18,0,166,86
28,223,0,166,86
205,28,0,166,86
78,205,0,166,86
237,78,0,166,86
89,237,0,166,86
140,89,0,166,86
193,140,0,166,86
4,193,0,166,86
124,4,0,166,86
173,124,0,166,86
0,173,0,166,86
196,0,0,166,86
101,196,0,166,86
33,101,0,166,86
81,33,0,166,86
187,81,0,166,86
134,187,0,166,86
71,134,0,166,86
184,71,0,166,86
1,184,0,166,86
131,1,0,166,86
181,131,0,166,86
239,181,0,166,86
40,239,0,166,86
112,40,0,166,86
217,112,0,166,86
116,217,0,166,86
63,116,0,166,86
148,63,0,166,86
95,148,0,166,86
28,95,0,166,86
219,28,0,166,86
16,219,0,166,86
68,16,0,166,86
136,68,0,166,86
63,136,0,166,86
11,63,0,166,86
154,11,0,166,86
217,154,0,166,86
36,217,0,166,86
83,36,0,166,86
239,83,0,166,86
166,239,0,166,86
117,166,0,166,86
210,117,0,166,86
157,210,0,166,86
99,157,0,166,86
144,99,0,166,86
4,144,0,166,86
181,4,0,166,86
20,181,0,166,86
222,20,0,166,86
168,222,0,166,86
117,168,0,166,86
62,117,0,166,86
128,62,0,166,86
177,128,0,166,86
6,177,0,166,86
141,6,0,166,86
58,141,0,166,86
120,58,0,166,86
215,120,0,166,86
155,215,0,166,86
211,155,0,166,86
86,211,0,166,86
41,86,0,166,86
88,41,0,166,86
231,88,0,166,86
40,231,0,166,86
110,40,0,166,86
163,110,0,166,86
208,163,0,166,86
89,208,0,166,86
33,89,0,166,86
80,33,0,166,86
25,80,0,166,86
221,25,0,166,86
31,221,0,166,86
137,31,0,166,86
188,137,0,166,86
246,188,0,166,86
46,246,0,166,86
107,46,0,166,86
201,107,0,166,86
26,201,0,166,86
224,26,0,166,86
23,224,0,166,86
227,23,0,166,86
71,227,0,166,86
190,71,0,166,86
7,190,0,166,86
56,7,0,166,86
173,56,0,166,86
119,173,0,166,86
216,119,0,166,86
32,216,0,166,86
217,32,0,166,86
153,217,0,166,86
93,153,0,166,86
150,93,0,166,86
78,150,0,166,86
186,78,0,166,86
248,186,0,166,86
51,248,0,166,86
112,51,0,166,86
203,112,0,166,86
151,203,0,166,86
9,151,0,166,86
123,9,0,166,86
65,123,0,166,86
208,65,0,166,86
160,208,0,166,86
212,160,0,166,86
165,212,0,166,86
222,165,0,166,86
19,222,0,166,86
73,19,0,166,86
17,73,0,166,86
129,17,0,166,86
59,129,0,166,86
196,59,0,166,86
144,196,0,166,86
98,144,0,166,86
152,98,0,166,86
74,152,0,166,86
188,74,0,166,86
244,188,0,166,86
88,244,0,166,86
30,88,0,166,86
83,30,0,166,86
214,83,0,166,86
159,214,0,166,86
91,159,0,166,86
27,91,0,166,86
219,27,0,166,86
154,219,0,166,86
79,154,0,166,86
234,79,0,166,86
92,234,0,166,86
242,92,0,166,86
122,242,0,166,86
171,122,0,166,86
232,171,0,166,86
167,232,0,166,86
109,167,0,166,86
45,109,0,166,86
174,45,0,166,86
52,174,0,166,86
1,52,0,166,86
195,1,0,166,86
15,195,0,166,86
214,15,0,166,86
109,214,0,166,86
217,109,0,166,86
118,217,0,166,86
61,118,0,166,86
140,61,0,166,86
4,140,0,166,86
56,4,0,166,86
145,56,0,166,86
203,145,0,166,86
149,203,0,166,86
101,149,0,166,86
197,101,0,166,86
24,197,0,166,86
226,24,0,166,86
30,226,0,166,86
98,30,0,166,86
146,98,0,166,86
199,146,0,166,86
66,199,0,166,86
122,66,0,166,86
47,122,0,166,86
173,47,0,166,86
46,173,0,166,86
241,46,0,166,86
116,241,0,166,86
169,116,0,166,86
230,169,0,166,86
82,230,0,166,86
32,82,0,166,86
94,32,0,166,86
232,94,0,166,86
36,232,0,166,86
87,36,0,166,86
40,87,0,166,86
93,40,0,166,86
155,93,0,166,86
103,155,0,166,86
35,103,0,166,86
88,35,0,166,86
210,88,0,166,86
69,210,0,166,86
128,69,0,166,86
179,128,0,166,86
46,179,0,166,86
247,46,0,166,86
187,247,0,166,86
136,187,0,166,86
29,136,0,166,86
218,29,0,166,86
19,218,0,166,86
185,19,0,166,86
12,185,0,166,86
156,12,0,166,86
100,156,0,166,86
162,100,0,166,86
209,162,0,166,86
159,209,0,166,86
96,159,0,166,86
147,96,0,166,86
90,147,0,166,86
242,90,0,166,86
43,242,0,166,86
116,43,0,166,86
210,116,0,166,86
81,210,0,166,86
24,81,0,166,86
218,24,0,166,86
158,218,0,166,86
225,158,0,166,86
25,225,0,166,86
77,25,0,166,86
235,77,0,166,86
86,235,0,166,86
194,86,0,166,86
2,194,0,166,86
120,2,0,166,86
171,120,0,166,86
241,171,0,166,86
44,241,0,166,86
237,44,0,166,86
176,237,0,166,86
55,176,0,166,86
130,55,0,166,86
18,130,0,166,86
182,18,0,166,86
53,182,0,166,86
171,53,0,166,86
119,171,0,166,86
60,119,0,166,86
139,60,0,166,86
191,139,0,166,86
12,191,0,166,86
65,12,0,166,86
138,65,0,166,86
192,138,0,166,86
2,192,0,166,86
139,2,0,166,86
72,139,0,166,86
17,72,0,166,86
186,17,0,166,86
0,186,0,166,86
132,0,0,166,86
54,132,0,166,86
2,54,0,166,86
136,2,0,166,86
189,136,0,166,86
16,189,0,166,86
131,16,0,166,86
183,131,0,166,86
7,183,0,166,86
195,7,0,166,86
64,195,0,166,86
125,64,0,166,86
49,125,0,166,86
114,49,0,166,86
212,114,0,166,86
85,212,0,166,86
29,85,0,166,86
222,29,0,166,86
157,222,0,166,86
213,157,0,166,86
88,213,0,166,86
215,88,0,166,86
165,215,0,166,86
234,165,0,166,86
81,234,0,166,86
155,81,0,166,86
216,155,0,166,86
33,216,0,166,86
97,33,0,166,86
146,97,0,166,86
59,146,0,166,86
122,59,0,166,86
61,122,0,166,86
9,61,0,166,86
148,9,0,166,86
205,148,0,166,86
112,205,0,166,86
165,112,0,166,86
217,165,0,166,86
35,217,0,166,86
100,35,0,166,86
150,100,0,166,86
95,150,0,166,86
144,95,0,166,86
91,144,0,166,86
40,91,0,166,86
89,40,0,166,86
